levelname,asctime,message,apk,version,phase,loadsJNI,local_port,remote_host,container,ip_source,port_source,method,host,url,port_dest,tls,ip_dest,https,cookie,PII,format,country,error,ip_anycast,android_rating,android_numDownloads,android_category,it_mentioned_by_policy,adequacy_decision_by_policy,countries_mentioned_by_policy,origins_transfers_outside_EEE,destinations_transfers_outside_EEE,frequency_transfers_outside_EEE,outside_EEE,stackTrace,TP-performed,TP-library,FP-intended,apk_it_gdpr_compliance
DEBUG,2023-12-14 19:38:55.625,Connection intercepted,com.atfal.arabic,20,idle,False,,None,new_traffic,192.168.1.18,46778.0,POST,configv2.unityads.unity3d.com,https://configv2.unityads.unity3d.com/webview/4.6.1/release/config.json,443.0,True,34.110.229.214,True,[],Device_Model,Clear_text,United States,None,True,3.9,100K+,Video Players & Editors,False,False,[],"['BE', 'IS', 'FR']","['GB', 'GB', 'GB']","[5, 3, 1]",True,java.lang.Exception	at java.net.Socket.connect(Native Method)	at com.android.okhttp.internal.Platform.connectSocket(Platform.java:182)	at com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:145)	at com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:116)	at com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:186)	at com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:128)	at com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:97)	at com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:302)	at com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:245)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:465)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:131)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:262)	at com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:219)	at com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:30)	at com.unity3d.services.core.request.WebRequest.makeStreamRequest(WebRequest.java:5)	at com.unity3d.services.core.request.WebRequest.makeRequest(WebRequest.java:2)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.load(PrivacyConfigurationLoader.java:3)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.loadConfiguration(PrivacyConfigurationLoader.java:2)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.executeWithLoader(InitializeThread.java:8)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.execute(InitializeThread.java:2)	at com.unity3d.services.core.configuration.InitializeThread.run(InitializeThread.java:3),True,com.unity3d,False,False
DEBUG,2023-12-14 19:38:55.625,Connection intercepted,com.atfal.arabic,20,idle,False,,None,new_traffic,192.168.1.18,46778.0,POST,configv2.unityads.unity3d.com,https://configv2.unityads.unity3d.com/webview/4.6.1/release/config.json,443.0,True,34.110.229.214,True,[],Device_Model,Clear_text,United States,None,True,3.9,100K+,Video Players & Editors,False,False,[],"['BE', 'IS', 'FR']","['GB', 'GB', 'GB']","[5, 3, 1]",True,java.lang.Exception	at java.net.Socket.connect(Native Method)	at com.android.okhttp.internal.Platform.connectSocket(Platform.java:182)	at com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:145)	at com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:116)	at com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:186)	at com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:128)	at com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:97)	at com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:302)	at com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:245)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:465)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:131)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:262)	at com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:219)	at com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:30)	at com.unity3d.services.core.request.WebRequest.makeStreamRequest(WebRequest.java:5)	at com.unity3d.services.core.request.WebRequest.makeRequest(WebRequest.java:2)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.load(PrivacyConfigurationLoader.java:3)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.loadConfiguration(PrivacyConfigurationLoader.java:2)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.executeWithLoader(InitializeThread.java:8)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.execute(InitializeThread.java:2)	at com.unity3d.services.core.configuration.InitializeThread.run(InitializeThread.java:3),True,com.unity3d,False,False
DEBUG,2023-12-14 19:38:55.625,Connection intercepted,com.atfal.arabic,20,idle,False,,None,new_traffic,192.168.1.18,46778.0,POST,configv2.unityads.unity3d.com,https://configv2.unityads.unity3d.com/webview/4.6.1/release/config.json,443.0,True,34.110.229.214,True,[],Device_Model,Clear_text,United States,None,True,3.9,100K+,Video Players & Editors,False,False,[],"['BE', 'IS', 'FR']","['GB', 'GB', 'GB']","[5, 3, 1]",True,java.lang.Exception	at java.net.Socket.connect(Native Method)	at com.android.okhttp.internal.Platform.connectSocket(Platform.java:182)	at com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:145)	at com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:116)	at com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:186)	at com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:128)	at com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:97)	at com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:302)	at com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:245)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:465)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:131)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:262)	at com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:219)	at com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:30)	at com.unity3d.services.core.request.WebRequest.makeStreamRequest(WebRequest.java:5)	at com.unity3d.services.core.request.WebRequest.makeRequest(WebRequest.java:2)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.load(PrivacyConfigurationLoader.java:3)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.loadConfiguration(PrivacyConfigurationLoader.java:2)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.executeWithLoader(InitializeThread.java:8)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.execute(InitializeThread.java:2)	at com.unity3d.services.core.configuration.InitializeThread.run(InitializeThread.java:3),True,com.unity3d,False,False
DEBUG,2023-12-14 19:38:55.625,Connection intercepted,com.atfal.arabic,20,idle,False,,None,new_traffic,192.168.1.18,46778.0,POST,configv2.unityads.unity3d.com,https://configv2.unityads.unity3d.com/webview/4.6.1/release/config.json,443.0,True,34.110.229.214,True,[],Device_Model,Clear_text,United States,None,True,3.9,100K+,Video Players & Editors,False,False,[],"['BE', 'IS', 'FR']","['GB', 'GB', 'GB']","[5, 3, 1]",True,java.lang.Exception	at java.net.Socket.connect(Native Method)	at com.android.okhttp.internal.Platform.connectSocket(Platform.java:182)	at com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:145)	at com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:116)	at com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:186)	at com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:128)	at com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:97)	at com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:302)	at com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:245)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:465)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:131)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:262)	at com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:219)	at com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:30)	at com.unity3d.services.core.request.WebRequest.makeStreamRequest(WebRequest.java:5)	at com.unity3d.services.core.request.WebRequest.makeRequest(WebRequest.java:2)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.load(PrivacyConfigurationLoader.java:3)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.loadConfiguration(PrivacyConfigurationLoader.java:2)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.executeWithLoader(InitializeThread.java:8)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.execute(InitializeThread.java:2)	at com.unity3d.services.core.configuration.InitializeThread.run(InitializeThread.java:3),True,com.unity3d,False,False
DEBUG,2023-12-14 19:38:55.625,Connection intercepted,com.atfal.arabic,20,idle,False,,None,new_traffic,192.168.1.18,46778.0,POST,configv2.unityads.unity3d.com,https://configv2.unityads.unity3d.com/webview/4.6.1/release/config.json,443.0,True,34.110.229.214,True,[],Device_Model,Clear_text,United States,None,True,3.9,100K+,Video Players & Editors,False,False,[],"['BE', 'IS', 'FR']","['GB', 'GB', 'GB']","[5, 3, 1]",True,java.lang.Exception	at java.net.Socket.connect(Native Method)	at com.android.okhttp.internal.Platform.connectSocket(Platform.java:182)	at com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:145)	at com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:116)	at com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:186)	at com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:128)	at com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:97)	at com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:302)	at com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:245)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:465)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:131)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:262)	at com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:219)	at com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:30)	at com.unity3d.services.core.request.WebRequest.makeStreamRequest(WebRequest.java:5)	at com.unity3d.services.core.request.WebRequest.makeRequest(WebRequest.java:2)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.load(PrivacyConfigurationLoader.java:3)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.loadConfiguration(PrivacyConfigurationLoader.java:2)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.executeWithLoader(InitializeThread.java:8)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.execute(InitializeThread.java:2)	at com.unity3d.services.core.configuration.InitializeThread.run(InitializeThread.java:3),True,com.unity3d,False,False
DEBUG,2023-12-14 19:38:56.675,Connection intercepted,com.atfal.arabic,20,idle,False,,None,new_traffic,192.168.1.18,46778.0,POST,configv2.unityads.unity3d.com,https://configv2.unityads.unity3d.com/webview/4.6.1/release/config.json,443.0,True,34.110.229.214,True,[],Device_Model,Clear_text,United States,None,True,3.9,100K+,Video Players & Editors,False,False,[],"['BE', 'IS', 'FR']","['GB', 'GB', 'GB']","[5, 3, 1]",True,java.lang.Exception	at java.net.Socket.connect(Native Method)	at com.android.okhttp.internal.Platform.connectSocket(Platform.java:182)	at com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:145)	at com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:116)	at com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:186)	at com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:128)	at com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:97)	at com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:302)	at com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:245)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:465)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:131)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:262)	at com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:219)	at com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:30)	at com.unity3d.services.core.request.WebRequest.makeStreamRequest(WebRequest.java:5)	at com.unity3d.services.core.request.WebRequest.makeRequest(WebRequest.java:2)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.load(PrivacyConfigurationLoader.java:3)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.loadConfiguration(PrivacyConfigurationLoader.java:2)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.executeWithLoader(InitializeThread.java:8)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.execute(InitializeThread.java:2)	at com.unity3d.services.core.configuration.InitializeThread.run(InitializeThread.java:3),True,com.unity3d,False,False
DEBUG,2023-12-14 19:38:56.675,Connection intercepted,com.atfal.arabic,20,idle,False,,None,new_traffic,192.168.1.18,46778.0,POST,configv2.unityads.unity3d.com,https://configv2.unityads.unity3d.com/webview/4.6.1/release/config.json,443.0,True,34.110.229.214,True,[],Device_Model,Clear_text,United States,None,True,3.9,100K+,Video Players & Editors,False,False,[],"['BE', 'IS', 'FR']","['GB', 'GB', 'GB']","[5, 3, 1]",True,java.lang.Exception	at java.net.Socket.connect(Native Method)	at com.android.okhttp.internal.Platform.connectSocket(Platform.java:182)	at com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:145)	at com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:116)	at com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:186)	at com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:128)	at com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:97)	at com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:302)	at com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:245)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:465)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:131)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:262)	at com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:219)	at com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:30)	at com.unity3d.services.core.request.WebRequest.makeStreamRequest(WebRequest.java:5)	at com.unity3d.services.core.request.WebRequest.makeRequest(WebRequest.java:2)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.load(PrivacyConfigurationLoader.java:3)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.loadConfiguration(PrivacyConfigurationLoader.java:2)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.executeWithLoader(InitializeThread.java:8)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.execute(InitializeThread.java:2)	at com.unity3d.services.core.configuration.InitializeThread.run(InitializeThread.java:3),True,com.unity3d,False,False
DEBUG,2023-12-14 19:38:56.675,Connection intercepted,com.atfal.arabic,20,idle,False,,None,new_traffic,192.168.1.18,46778.0,POST,configv2.unityads.unity3d.com,https://configv2.unityads.unity3d.com/webview/4.6.1/release/config.json,443.0,True,34.110.229.214,True,[],Device_Model,Clear_text,United States,None,True,3.9,100K+,Video Players & Editors,False,False,[],"['BE', 'IS', 'FR']","['GB', 'GB', 'GB']","[5, 3, 1]",True,java.lang.Exception	at java.net.Socket.connect(Native Method)	at com.android.okhttp.internal.Platform.connectSocket(Platform.java:182)	at com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:145)	at com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:116)	at com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:186)	at com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:128)	at com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:97)	at com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:302)	at com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:245)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:465)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:131)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:262)	at com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:219)	at com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:30)	at com.unity3d.services.core.request.WebRequest.makeStreamRequest(WebRequest.java:5)	at com.unity3d.services.core.request.WebRequest.makeRequest(WebRequest.java:2)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.load(PrivacyConfigurationLoader.java:3)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.loadConfiguration(PrivacyConfigurationLoader.java:2)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.executeWithLoader(InitializeThread.java:8)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.execute(InitializeThread.java:2)	at com.unity3d.services.core.configuration.InitializeThread.run(InitializeThread.java:3),True,com.unity3d,False,False
DEBUG,2023-12-14 19:38:56.675,Connection intercepted,com.atfal.arabic,20,idle,False,,None,new_traffic,192.168.1.18,46778.0,POST,configv2.unityads.unity3d.com,https://configv2.unityads.unity3d.com/webview/4.6.1/release/config.json,443.0,True,34.110.229.214,True,[],Device_Model,Clear_text,United States,None,True,3.9,100K+,Video Players & Editors,False,False,[],"['BE', 'IS', 'FR']","['GB', 'GB', 'GB']","[5, 3, 1]",True,java.lang.Exception	at java.net.Socket.connect(Native Method)	at com.android.okhttp.internal.Platform.connectSocket(Platform.java:182)	at com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:145)	at com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:116)	at com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:186)	at com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:128)	at com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:97)	at com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:302)	at com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:245)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:465)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:131)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:262)	at com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:219)	at com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:30)	at com.unity3d.services.core.request.WebRequest.makeStreamRequest(WebRequest.java:5)	at com.unity3d.services.core.request.WebRequest.makeRequest(WebRequest.java:2)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.load(PrivacyConfigurationLoader.java:3)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.loadConfiguration(PrivacyConfigurationLoader.java:2)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.executeWithLoader(InitializeThread.java:8)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.execute(InitializeThread.java:2)	at com.unity3d.services.core.configuration.InitializeThread.run(InitializeThread.java:3),True,com.unity3d,False,False
DEBUG,2023-12-14 19:38:56.675,Connection intercepted,com.atfal.arabic,20,idle,False,,None,new_traffic,192.168.1.18,46778.0,POST,configv2.unityads.unity3d.com,https://configv2.unityads.unity3d.com/webview/4.6.1/release/config.json,443.0,True,34.110.229.214,True,[],Device_Model,Clear_text,United States,None,True,3.9,100K+,Video Players & Editors,False,False,[],"['BE', 'IS', 'FR']","['GB', 'GB', 'GB']","[5, 3, 1]",True,java.lang.Exception	at java.net.Socket.connect(Native Method)	at com.android.okhttp.internal.Platform.connectSocket(Platform.java:182)	at com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:145)	at com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:116)	at com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:186)	at com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:128)	at com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:97)	at com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:302)	at com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:245)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:465)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:131)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:262)	at com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:219)	at com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:30)	at com.unity3d.services.core.request.WebRequest.makeStreamRequest(WebRequest.java:5)	at com.unity3d.services.core.request.WebRequest.makeRequest(WebRequest.java:2)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.load(PrivacyConfigurationLoader.java:3)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.loadConfiguration(PrivacyConfigurationLoader.java:2)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.executeWithLoader(InitializeThread.java:8)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.execute(InitializeThread.java:2)	at com.unity3d.services.core.configuration.InitializeThread.run(InitializeThread.java:3),True,com.unity3d,False,False
DEBUG,2023-12-14 19:38:56.675,Connection intercepted,com.atfal.arabic,20,idle,False,,None,new_traffic,192.168.1.18,46778.0,POST,configv2.unityads.unity3d.com,https://configv2.unityads.unity3d.com/webview/4.6.1/release/config.json,443.0,True,34.110.229.214,True,[],Device_Model,Clear_text,United States,None,True,3.9,100K+,Video Players & Editors,False,False,[],"['BE', 'IS', 'FR']","['GB', 'GB', 'GB']","[5, 3, 1]",True,java.lang.Exception	at java.net.Socket.connect(Native Method)	at com.android.okhttp.internal.Platform.connectSocket(Platform.java:182)	at com.android.okhttp.internal.io.RealConnection.connectSocket(RealConnection.java:145)	at com.android.okhttp.internal.io.RealConnection.connect(RealConnection.java:116)	at com.android.okhttp.internal.http.StreamAllocation.findConnection(StreamAllocation.java:186)	at com.android.okhttp.internal.http.StreamAllocation.findHealthyConnection(StreamAllocation.java:128)	at com.android.okhttp.internal.http.StreamAllocation.newStream(StreamAllocation.java:97)	at com.android.okhttp.internal.http.HttpEngine.connect(HttpEngine.java:302)	at com.android.okhttp.internal.http.HttpEngine.sendRequest(HttpEngine.java:245)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.execute(HttpURLConnectionImpl.java:465)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.connect(HttpURLConnectionImpl.java:131)	at com.android.okhttp.internal.huc.HttpURLConnectionImpl.getOutputStream(HttpURLConnectionImpl.java:262)	at com.android.okhttp.internal.huc.DelegatingHttpsURLConnection.getOutputStream(DelegatingHttpsURLConnection.java:219)	at com.android.okhttp.internal.huc.HttpsURLConnectionImpl.getOutputStream(HttpsURLConnectionImpl.java:30)	at com.unity3d.services.core.request.WebRequest.makeStreamRequest(WebRequest.java:5)	at com.unity3d.services.core.request.WebRequest.makeRequest(WebRequest.java:2)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.load(PrivacyConfigurationLoader.java:3)	at com.unity3d.services.core.configuration.PrivacyConfigurationLoader.loadConfiguration(PrivacyConfigurationLoader.java:2)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.executeWithLoader(InitializeThread.java:8)	at com.unity3d.services.core.configuration.InitializeThread$InitializeStateConfig.execute(InitializeThread.java:2)	at com.unity3d.services.core.configuration.InitializeThread.run(InitializeThread.java:3),True,com.unity3d,False,False
